Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,0.148588308492964,-1.66609995121903,0.932077952055182,0,0,0,40,13.3336666666667,6.01370805005293E-17,-3.6822125440638E-33,3.33366666666667,8.16383825775689E-16,16.6666666666667,0,0,0,0,0,0,package://floorassemblr1/meshes/base_link.STL,0.796078431372549,0.823529411764706,0.937254901960784,1,0,0,0,0,0,0,package://floorassemblr1/meshes/base_link.STL,,floor-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
fsdf,-0.5,0.005,2.22044604925031E-16,0,0,0,40,13.3336666666667,0,-6.01370805005293E-17,16.6666666666667,-1.1612191474259E-34,3.33366666666667,0,0,0,0,0,0,package://floorassemblr1/meshes/fsdf.STL,0.796078431372549,0.823529411764706,0.937254901960784,1,0,0,0,0,0,0,package://floorassemblr1/meshes/fsdf.STL,,floor-1,Origin_sdfsdf,,sdfsdf,fixed,0.64859,-1.6661,0.92708,1.5708,0,0,base_link,0,0,0,,,,,,,,,,,,
